key,brand,country,vertical,cost_amt,click_cnt,avg_cpc_meas,search_cnt,sov_meas
Momondo_Senegal_Flights,Momondo,Senegal,Flights,16.535100000,2237,0.0073916,13476,0.1659988
KAYAK_Madagascar_Hotel Citywide,KAYAK,Madagascar,Hotel Citywide,16.492800000,1235,0.0133545,4426,0.279033
Hotelscombined_Colombia_Hotel,Hotelscombined,Colombia,Hotel,16.438400000,2213,0.0074281,9282,0.2384184
CheapFlights_United States_Hotel Citywide,CheapFlights,United States,Hotel Citywide,16.425600000,1358,0.0120954,10066940,0.0001349
KAYAK_Angola_Hotel Citywide,KAYAK,Angola,Hotel Citywide,16.368700000,1356,0.0120713,4651,0.2915502
Momondo_Bulgaria_Flights,Momondo,Bulgaria,Flights,16.342700000,1560,0.0104761,29732,0.0524687
KAYAK_French Polynesia_Flights,KAYAK,French Polynesia,Flights,16.259400000,1177,0.0138143,3156,0.3729404
KAYAK_Bahamas_Hotel Citywide,KAYAK,Bahamas,Hotel Citywide,16.200300000,765,0.0211769,2540,0.3011811
CheapFlights_Bosnia and Herzegovina_Flights,CheapFlights,Bosnia and Herzegovina,Flights,16.182500000,1162,0.0139264,3110,0.3736334
KAYAK_Japan_Flights,KAYAK,Japan,Flights,16.170600000,1354,0.0119428,4682,0.2891927
Momondo_Chile_Hotel,Momondo,Chile,Hotel,16.128100000,196,0.0822862,4687,0.0418178
Hotelscombined_France_Hotel,Hotelscombined,France,Hotel,16.036400000,6066,0.0026437,65212,0.0930197
Momondo_Malta_Flights,Momondo,Malta,Flights,15.955300000,1638,0.0097407,10211,0.1604152
KAYAK_Andorra_Flights,KAYAK,Andorra,Flights,15.944300000,521,0.0306033,2871,0.1814699
Momondo_Honduras_Hotel Citywide,Momondo,Honduras,Hotel Citywide,15.921600000,1499,0.0106215,7929,0.1890528
CheapFlights_Japan_Flights,CheapFlights,Japan,Flights,15.749900000,562,0.0280247,4682,0.1200342
KAYAK_Cameroon_Hotel Citywide,KAYAK,Cameroon,Hotel Citywide,15.711600000,902,0.0174186,5525,0.1632579
KAYAK_Bangladesh_Hotel,KAYAK,Bangladesh,Hotel,15.689800000,252,0.0622611,906,0.2781457
KAYAK_Palestine_Hotel Citywide,KAYAK,Palestine,Hotel Citywide,15.686800000,767,0.0204522,1360,0.5639706
KAYAK_Malta_Hotel,KAYAK,Malta,Hotel,15.684600000,399,0.0393098,2505,0.1592814
Hotelscombined_Honduras_Flights,Hotelscombined,Honduras,Flights,15.643100000,6571,0.0023806,34342,0.1913401
CheapFlights_North Macedonia_Flights,CheapFlights,North Macedonia,Flights,15.639200000,1451,0.0107782,3972,0.3653072
KAYAK_Monaco_Flights,KAYAK,Monaco,Flights,15.629600000,599,0.0260928,1831,0.3271436
KAYAK_New Caledonia_Flights,KAYAK,New Caledonia,Flights,15.617000000,1032,0.0151328,2524,0.4088748
KAYAK_Qatar_Hotel,KAYAK,Qatar,Hotel,15.594700000,399,0.0390845,2197,0.1816113
KAYAK_Maldives_Flights,KAYAK,Maldives,Flights,15.579000000,691,0.0225456,1795,0.3849582
Momondo_Puerto Rico_Hotel Citywide,Momondo,Puerto Rico,Hotel Citywide,15.431200000,1638,0.0094208,16490,0.0993329
Momondo_Czechia_Flights,Momondo,Czechia,Flights,15.357900000,1911,0.0080366,48331,0.0395398
Momondo_Tunisia_Hotel Citywide,Momondo,Tunisia,Hotel Citywide,15.353500000,2039,0.0075299,20630,0.0988366
Hotelscombined_Finland_Hotel,Hotelscombined,Finland,Hotel,15.304900000,661,0.0231542,4992,0.1324119
KAYAK_Norway_Flights,KAYAK,Norway,Flights,15.300200000,3409,0.0044882,54424,0.0626378
Momondo_Slovenia_Flights,Momondo,Slovenia,Flights,15.273900000,1553,0.0098351,14466,0.1073552
Hotelscombined_Puerto Rico_Flights,Hotelscombined,Puerto Rico,Flights,15.081100000,8572,0.0017593,54615,0.1569532
KAYAK_Zimbabwe_Flights,KAYAK,Zimbabwe,Flights,15.078000000,1301,0.0115895,2774,0.4689978
Momondo_Australia_Flights,Momondo,Australia,Flights,15.034900000,1418,0.0106029,21646,0.0655086
CheapFlights_Kenya_Flights,CheapFlights,Kenya,Flights,14.985700000,2386,0.0062807,5552,0.429755
Momondo_New Zealand_Flights,Momondo,New Zealand,Flights,14.876300000,486,0.0306097,2624,0.1852134
KAYAK_Aruba_Hotel Citywide,KAYAK,Aruba,Hotel Citywide,14.841900000,463,0.0320559,1389,0.3333333
Hotelscombined_China_Hotel Citywide,Hotelscombined,China,Hotel Citywide,14.840100000,6132,0.0024201,18138,0.3380748
CheapFlights_Iraq_Flights,CheapFlights,Iraq,Flights,14.790000000,1151,0.0128497,3601,0.3196334
Momondo_Luxembourg_Hotel Citywide,Momondo,Luxembourg,Hotel Citywide,14.750700000,1901,0.0077594,31345,0.0606476
KAYAK_New Caledonia_Hotel Citywide,KAYAK,New Caledonia,Hotel Citywide,14.748000000,1183,0.0124666,4117,0.2873452
KAYAK_Namibia_Hotel Citywide,KAYAK,Namibia,Hotel Citywide,14.738300000,745,0.019783,2193,0.3397173
KAYAK_Nicaragua_Hotel Citywide,KAYAK,Nicaragua,Hotel Citywide,14.727300000,867,0.0169865,5791,0.1497151
Hotelscombined_Japan_Hotel Citywide,Hotelscombined,Japan,Hotel Citywide,14.699900000,6610,0.0022239,33075,0.1998488
Hotelscombined_Greece_Hotel,Hotelscombined,Greece,Hotel,14.672500000,2317,0.0063325,7347,0.3153668
CheapFlights_Nicaragua_Flights,CheapFlights,Nicaragua,Flights,14.590300000,3505,0.0041627,9095,0.3853766
KAYAK_Denmark_Hotel,KAYAK,Denmark,Hotel,14.526400000,769,0.01889,11024,0.0697569
Hotelscombined_Sweden_Hotel,Hotelscombined,Sweden,Hotel,14.445000000,1118,0.0129204,13483,0.0829192
Hotelscombined_United Arab Emirates_Flights,Hotelscombined,United Arab Emirates,Flights,14.384600000,9654,0.00149,28813,0.3350571
Hotelscombined_Hong Kong_Hotel,Hotelscombined,Hong Kong,Hotel,14.380800000,847,0.0169785,3965,0.2136192
Momondo_Serbia_Hotel Citywide,Momondo,Serbia,Hotel Citywide,14.328500000,2001,0.0071607,16700,0.1198204
Hotelscombined_Singapore_Hotel Citywide,Hotelscombined,Singapore,Hotel Citywide,14.311500000,6230,0.0022972,37530,0.1660005
KAYAK_Mali_Flights,KAYAK,Mali,Flights,14.299600000,1214,0.0117789,3218,0.377253
Momondo_Bahrain_Flights,Momondo,Bahrain,Flights,14.236100000,720,0.0197724,4101,0.1755669
KAYAK_Togo_Flights,KAYAK,Togo,Flights,14.214600000,1151,0.0123498,2658,0.4330324
Hotelscombined_Germany_Vacations,Hotelscombined,Germany,Vacations,14.181800000,3877,0.0036579,75962,0.0510387
Hotelscombined_Finland_Flights,Hotelscombined,Finland,Flights,14.101400000,5436,0.0025941,35573,0.1528125
Momondo_Slovakia_Hotel Citywide,Momondo,Slovakia,Hotel Citywide,14.043200000,1728,0.0081269,16228,0.1064826
CheapFlights_Qatar_Flights,CheapFlights,Qatar,Flights,13.832600000,1978,0.0069932,6218,0.3181087
Hotelscombined_Bulgaria_Hotel Citywide,Hotelscombined,Bulgaria,Hotel Citywide,13.727700000,7698,0.0017833,47691,0.1614141
KAYAK_Italy_Vacations,KAYAK,Italy,Vacations,13.566000000,165,0.0822182,49490,0.003334
KAYAK_Slovenia_Hotel,KAYAK,Slovenia,Hotel,13.459600000,382,0.0352346,1402,0.2724679
Swoodoo_Netherlands_Hotel Citywide,Swoodoo,Netherlands,Hotel Citywide,13.444400000,901,0.0149216,207322,0.0043459
KAYAK_Slovakia_Hotel,KAYAK,Slovakia,Hotel,13.429800000,440,0.0305223,1390,0.3165468
Momondo_Japan_Flights,Momondo,Japan,Flights,13.429700000,623,0.0215565,4682,0.1330628
KAYAK_New Zealand_Hotel,KAYAK,New Zealand,Hotel,13.387000000,1576,0.0084943,7150,0.2204196
KAYAK_Sweden_Hotel,KAYAK,Sweden,Hotel,13.378100000,881,0.0151851,13483,0.0653415
Momondo_Ivory Coast_Hotel Citywide,Momondo,Ivory Coast,Hotel Citywide,13.342700000,1756,0.0075983,10235,0.1715681
Momondo_Paraguay_Flights,Momondo,Paraguay,Flights,13.201100000,1557,0.0084785,16409,0.094887
Momondo_Cameroon_Flights,Momondo,Cameroon,Flights,13.168900000,1999,0.0065877,13183,0.1516347
CheapFlights_Mauritania_Flights,CheapFlights,Mauritania,Flights,13.134800000,1154,0.011382,3049,0.3784847
KAYAK_Mali_Hotel Citywide,KAYAK,Mali,Hotel Citywide,13.091300000,808,0.0162021,3861,0.2092722
KAYAK_Kuwait_Hotel,KAYAK,Kuwait,Hotel,13.055900000,285,0.0458102,1385,0.2057762
CheapFlights_Mozambique_Flights,CheapFlights,Mozambique,Flights,13.037900000,967,0.0134828,2656,0.3640813
KAYAK_DR Congo_Hotel Citywide,KAYAK,DR Congo,Hotel Citywide,12.888300000,563,0.0228922,3005,0.1873544
Hotelscombined_Paraguay_Flights,Hotelscombined,Paraguay,Flights,12.826600000,4430,0.0028954,16409,0.2699738
KAYAK_Cambodia_Flights,KAYAK,Cambodia,Flights,12.826100000,502,0.02555,1256,0.3996815
KAYAK_Costa Rica_Hotel,KAYAK,Costa Rica,Hotel,12.796600000,674,0.0189861,5750,0.1172174
KAYAK_Cambodia_Hotel Citywide,KAYAK,Cambodia,Hotel Citywide,12.748100000,796,0.0160152,1892,0.4207188
CheapFlights_Togo_Flights,CheapFlights,Togo,Flights,12.724100000,1275,0.0099797,2658,0.479684
CheapFlights_Hashemite Kingdom of Jordan_Flights,CheapFlights,Hashemite Kingdom of Jordan,Flights,12.707400000,1829,0.0069477,7421,0.2464627
Hotelscombined_Israel_Hotel Citywide,Hotelscombined,Israel,Hotel Citywide,12.586200000,6332,0.0019877,35399,0.1788751
KAYAK_Thailand_Hotel,KAYAK,Thailand,Hotel,12.548000000,2200,0.0057036,16305,0.1349279
CheapFlights_Brazil_Flights,CheapFlights,Brazil,Flights,12.486700000,5165,0.0024176,275258,0.0187642
Hotelscombined_United Arab Emirates_Hotel,Hotelscombined,United Arab Emirates,Hotel,12.481400000,1550,0.0080525,10257,0.1511163
KAYAK_Ecuador_Hotel,KAYAK,Ecuador,Hotel,12.440100000,335,0.0371346,2440,0.1372951
KAYAK_Estonia_Hotel,KAYAK,Estonia,Hotel,12.406500000,396,0.0313295,1343,0.2948622
KAYAK_Botswana_Hotel Citywide,KAYAK,Botswana,Hotel Citywide,12.395700000,703,0.0176326,1845,0.3810298
CheapFlights_Mali_Flights,CheapFlights,Mali,Flights,12.356300000,1344,0.0091937,3218,0.4176507
Momondo_Republic of Lithuania_Flights,Momondo,Republic of Lithuania,Flights,12.353300000,1179,0.0104778,7618,0.154765
Momondo_South Korea_Flights,Momondo,South Korea,Flights,12.343600000,527,0.0234224,1954,0.2697032
KAYAK_Isle of Man_Hotel Citywide,KAYAK,Isle of Man,Hotel Citywide,12.326000000,477,0.0258407,1858,0.2567277
Momondo_Republic of Lithuania_Hotel Citywide,Momondo,Republic of Lithuania,Hotel Citywide,12.291600000,1484,0.0082827,16966,0.0874691
Hotelscombined_Pakistan_Hotel Citywide,Hotelscombined,Pakistan,Hotel Citywide,12.291100000,8046,0.0015276,41746,0.192737
CheapFlights_Trinidad and Tobago_Flights,CheapFlights,Trinidad and Tobago,Flights,12.177200000,950,0.0128181,3108,0.3056628
Hotelscombined_Switzerland_Vacations,Hotelscombined,Switzerland,Vacations,12.175200000,2067,0.0058903,4386,0.4712722
Hotelscombined_Venezuela_Flights,Hotelscombined,Venezuela,Flights,12.170200000,6814,0.0017861,58389,0.1167001
Swoodoo_United Kingdom_Hotel Citywide,Swoodoo,United Kingdom,Hotel Citywide,12.157400000,791,0.0153697,2237890,0.0003535
Momondo_Kenya_Hotel Citywide,Momondo,Kenya,Hotel Citywide,12.155600000,1551,0.0078373,12183,0.1273085
Hotelscombined_Thailand_Hotel Citywide,Hotelscombined,Thailand,Hotel Citywide,12.125400000,6196,0.001957,21804,0.284168
Momondo_Nepal_Hotel Citywide,Momondo,Nepal,Hotel Citywide,12.109900000,1549,0.0078179,12783,0.1211766
CheapFlights_Afghanistan_Flights,CheapFlights,Afghanistan,Flights,12.044200000,529,0.0227679,1020,0.5186275
KAYAK_Morocco_Hotel,KAYAK,Morocco,Hotel,12.040700000,316,0.0381035,1404,0.2250712
Momondo_Sri Lanka_Flights,Momondo,Sri Lanka,Flights,12.002900000,521,0.0230382,3207,0.1624571
KAYAK_Mauritania_Flights,KAYAK,Mauritania,Flights,11.912500000,998,0.0119364,3049,0.3273204
Momondo_Pakistan_Hotel,Momondo,Pakistan,Hotel,11.889000000,306,0.0388529,2155,0.1419954
Momondo_Croatia_Flights,Momondo,Croatia,Flights,11.868100000,1430,0.0082994,20456,0.0699061
KAYAK_Austria_Vacations,KAYAK,Austria,Vacations,11.866200000,106,0.1119453,1916,0.0553236
CheapFlights_Georgia_Flights,CheapFlights,Georgia,Flights,11.813000000,1133,0.0104263,3875,0.2923871
Hotelscombined_Bolivia_Flights,Hotelscombined,Bolivia,Flights,11.748700000,4840,0.0024274,25624,0.1888854
Hotelscombined_Ecuador_Hotel Citywide,Hotelscombined,Ecuador,Hotel Citywide,11.721200000,5437,0.0021558,29413,0.1848502
Momondo_Saudi Arabia_Hotel,Momondo,Saudi Arabia,Hotel,11.678900000,122,0.0957287,3123,0.039065
Momondo_DR Congo_Flights,Momondo,DR Congo,Flights,11.641100000,2378,0.0048953,9858,0.2412254
Hotelscombined_New Zealand_Hotel Citywide,Hotelscombined,New Zealand,Hotel Citywide,11.616400000,5541,0.0020964,26508,0.2090312
KAYAK_Serbia_Hotel,KAYAK,Serbia,Hotel,11.588000000,332,0.0349036,1069,0.3105706
KAYAK_Uganda_Flights,KAYAK,Uganda,Flights,11.580600000,731,0.0158421,1683,0.4343434
Momondo_Ghana_Flights,Momondo,Ghana,Flights,11.541500000,944,0.0122262,5208,0.1812596
KAYAK_Haiti_Hotel Citywide,KAYAK,Haiti,Hotel Citywide,11.415300000,551,0.0207174,2231,0.2469745
CheapFlights_New Caledonia_Flights,CheapFlights,New Caledonia,Flights,11.408000000,702,0.0162507,2524,0.27813
Hotelscombined_Luxembourg_Hotel Citywide,Hotelscombined,Luxembourg,Hotel Citywide,11.401300000,2638,0.0043219,31345,0.0841602
Hotelscombined_Norway_Hotel,Hotelscombined,Norway,Hotel,11.380200000,3201,0.0035552,11843,0.2702862
Momondo_Madagascar_Flights,Momondo,Madagascar,Flights,11.353300000,1155,0.0098297,4727,0.244341
CheapFlights_Kuwait_Flights,CheapFlights,Kuwait,Flights,11.352800000,797,0.0142444,9609,0.0829431
KAYAK_Tunisia_Car Rentals,KAYAK,Tunisia,Car Rentals,11.349300000,153,0.0741784,159,0.9622642
CheapFlights_Oman_Flights,CheapFlights,Oman,Flights,11.332900000,1683,0.0067337,5889,0.2857871
CheapFlights_Congo Republic_Flights,CheapFlights,Congo Republic,Flights,11.246900000,1012,0.0111135,1967,0.5144891
Hotelscombined_Bulgaria_Flights,Hotelscombined,Bulgaria,Flights,11.208800000,8963,0.0012506,29732,0.3014597
Hotelscombined_South Africa_Flights,Hotelscombined,South Africa,Flights,11.201700000,7820,0.0014324,43870,0.1782539
KAYAK_Turkey_Hotel,KAYAK,Turkey,Hotel,11.181700000,632,0.0176926,6253,0.1010715
KAYAK_Finland_Flights,KAYAK,Finland,Flights,11.165700000,2652,0.0042103,35573,0.0745509
KAYAK_Ethiopia_Flights,KAYAK,Ethiopia,Flights,11.160400000,528,0.0211371,1088,0.4852941
KAYAK_Palestine_Flights,KAYAK,Palestine,Flights,11.071800000,517,0.0214155,1637,0.3158216
KAYAK_Bulgaria_Hotel,KAYAK,Bulgaria,Hotel,11.047000000,314,0.0351815,1181,0.2658764
Hotelscombined_Slovakia_Flights,Hotelscombined,Slovakia,Flights,10.988400000,7818,0.0014055,37363,0.2092444
CheapFlights_French Polynesia_Flights,CheapFlights,French Polynesia,Flights,10.980100000,829,0.013245,3156,0.2626743
Momondo_Egypt_Flights,Momondo,Egypt,Flights,10.942900000,1180,0.0092736,27325,0.0431839
Momondo_Hashemite Kingdom of Jordan_Flights,Momondo,Hashemite Kingdom of Jordan,Flights,10.915100000,1078,0.0101253,7421,0.1452634
KAYAK_Rwanda_Flights,KAYAK,Rwanda,Flights,10.872100000,643,0.0169084,1415,0.454417
Momondo_Portugal_Car Rentals,Momondo,Portugal,Car Rentals,10.822000000,147,0.073619,530,0.2773585
KAYAK_South Korea_Flights,KAYAK,South Korea,Flights,10.799800000,827,0.013059,1954,0.4232344
CheapFlights_Sri Lanka_Flights,CheapFlights,Sri Lanka,Flights,10.737300000,809,0.0132723,3207,0.2522607
Momondo_Mauritius_Flights,Momondo,Mauritius,Flights,10.680800000,844,0.012655,4006,0.210684
CheapFlights_Republic of Moldova_Flights,CheapFlights,Republic of Moldova,Flights,10.676000000,835,0.0127856,4385,0.1904219
KAYAK_Congo Republic_Flights,KAYAK,Congo Republic,Flights,10.629000000,882,0.012051,1967,0.4483986
KAYAK_Trinidad and Tobago_Hotel,KAYAK,Trinidad and Tobago,Hotel,10.539500000,183,0.0575929,1451,0.1261199
KAYAK_Latvia_Hotel,KAYAK,Latvia,Hotel,10.523600000,311,0.0338379,1102,0.2822142
CheapFlights_Montenegro_Flights,CheapFlights,Montenegro,Flights,10.511000000,871,0.0120677,3989,0.2183505
Hotelscombined_Austria_Vacations,Hotelscombined,Austria,Vacations,10.466200000,876,0.0119477,1916,0.4572025
CheapFlights_Bangladesh_Flights,CheapFlights,Bangladesh,Flights,10.427100000,1588,0.0065662,4763,0.3334033
KAYAK_Italy_Car Rentals,KAYAK,Italy,Car Rentals,10.422700000,84,0.1240798,109,0.7706422
KAYAK_French Guiana_Hotel Citywide,KAYAK,French Guiana,Hotel Citywide,10.405300000,654,0.0159102,2741,0.2385991
Hotelscombined_Ivory Coast_Flights,Hotelscombined,Ivory Coast,Flights,10.395100000,7610,0.001366,21057,0.3614
KAYAK_Republic of Moldova_Flights,KAYAK,Republic of Moldova,Flights,10.307200000,390,0.0264287,4385,0.0889396
KAYAK_Bahrain_Hotel,KAYAK,Bahrain,Hotel,10.262000000,227,0.045207,1022,0.2221135
KAYAK_Mongolia_Hotel Citywide,KAYAK,Mongolia,Hotel Citywide,10.235500000,704,0.0145391,1653,0.4258923
KAYAK_Bermuda_Hotel Citywide,KAYAK,Bermuda,Hotel Citywide,10.206400000,465,0.0219492,1285,0.3618677
Momondo_Nepal_Flights,Momondo,Nepal,Flights,10.205800000,540,0.0188996,2939,0.183736
Hotelscombined_Romania_Flights,Hotelscombined,Romania,Flights,10.204400000,6056,0.001685,54531,0.1110561
Momondo_Iran_Flights,Momondo,Iran,Flights,10.080700000,1076,0.0093687,3833,0.2807201
CheapFlights_Bahrain_Flights,CheapFlights,Bahrain,Flights,10.080400000,971,0.0103815,4101,0.2367715
KAYAK_Syria_Hotel Citywide,KAYAK,Syria,Hotel Citywide,10.069200000,222,0.0453568,574,0.3867596
KAYAK_Angola_Flights,KAYAK,Angola,Flights,10.022400000,650,0.0154191,4333,0.1500115
KAYAK_Tunisia_Hotel,KAYAK,Tunisia,Hotel,9.994800000,253,0.0395051,801,0.3158552
Momondo_Latvia_Flights,Momondo,Latvia,Flights,9.983000000,898,0.0111169,6604,0.1359782
KAYAK_Mozambique_Hotel Citywide,KAYAK,Mozambique,Hotel Citywide,9.915900000,683,0.0145182,3419,0.199766
Hotelscombined_Albania_Flights,Hotelscombined,Albania,Flights,9.888800000,7247,0.0013645,15963,0.4539873
Momondo_Russia_Hotel,Momondo,Russia,Hotel,9.861900000,311,0.0317103,3957,0.0785949
Hotelscombined_Sudan_Flights,Hotelscombined,Sudan,Flights,9.857900000,7034,0.0014015,12593,0.5585643
KAYAK_Bahrain_Hotel Citywide,KAYAK,Bahrain,Hotel Citywide,9.851500000,489,0.0201462,4290,0.113986
KAYAK_Zambia_Hotel Citywide,KAYAK,Zambia,Hotel Citywide,9.847000000,499,0.0197335,2009,0.2483823
KAYAK_Rwanda_Hotel Citywide,KAYAK,Rwanda,Hotel Citywide,9.813400000,600,0.0163557,1958,0.3064351
Momondo_Qatar_Hotel Citywide,Momondo,Qatar,Hotel Citywide,9.763100000,1220,0.0080025,12200,0.1
CheapFlights_Andorra_Flights,CheapFlights,Andorra,Flights,9.697800000,832,0.011656,2871,0.2897945
KAYAK_Andorra_Hotel Citywide,KAYAK,Andorra,Hotel Citywide,9.696000000,510,0.0190118,3070,0.1661238
Momondo_Cuba_Flights,Momondo,Cuba,Flights,9.677300000,3130,0.0030918,19305,0.1621342
Hotelscombined_Israel_Flights,Hotelscombined,Israel,Flights,9.677000000,5611,0.0017246,43947,0.1276765
Hotelscombined_Denmark_Flights,Hotelscombined,Denmark,Flights,9.669300000,4104,0.0023561,45653,0.0898955
Momondo_Albania_Hotel Citywide,Momondo,Albania,Hotel Citywide,9.668700000,1339,0.0072208,10896,0.1228891
Hotelscombined_Norway_Flights,Hotelscombined,Norway,Flights,9.623300000,3059,0.0031459,54424,0.0562068
Momondo_Turkey_Hotel,Momondo,Turkey,Hotel,9.606500000,172,0.0558517,6253,0.0275068
Momondo_Serbia_Flights,Momondo,Serbia,Flights,9.604500000,1278,0.0075153,16457,0.0776569
CheapFlights_French Guiana_Flights,CheapFlights,French Guiana,Flights,9.591300000,605,0.0158534,1369,0.4419284
KAYAK_Panama_Hotel,KAYAK,Panama,Hotel,9.551100000,451,0.0211776,2468,0.1827391
KAYAK_Hong Kong_Flights,KAYAK,Hong Kong,Flights,9.474200000,476,0.0199038,1497,0.3179693
Momondo_Nicaragua_Hotel Citywide,Momondo,Nicaragua,Hotel Citywide,9.379300000,1153,0.0081347,5791,0.1991021
KAYAK_Burkina Faso_Flights,KAYAK,Burkina Faso,Flights,9.375900000,816,0.0114901,1918,0.4254432
Momondo_Cyprus_Hotel Citywide,Momondo,Cyprus,Hotel Citywide,9.371000000,1093,0.0085737,10324,0.1058698
Momondo_Indonesia_Flights,Momondo,Indonesia,Flights,9.347500000,391,0.0239067,3846,0.1016641
Hotelscombined_Norway_Hotel Citywide,Hotelscombined,Norway,Hotel Citywide,9.336000000,5063,0.001844,49316,0.1026645
CheapFlights_Jamaica_Flights,CheapFlights,Jamaica,Flights,9.316100000,1253,0.007435,5976,0.209672
KAYAK_Sudan_Hotel Citywide,KAYAK,Sudan,Hotel Citywide,9.207400000,194,0.0474608,715,0.2713287
Hotelscombined_Indonesia_Hotel Citywide,Hotelscombined,Indonesia,Hotel Citywide,9.194500000,4662,0.0019722,20595,0.2263656
KAYAK_Myanmar_Hotel Citywide,KAYAK,Myanmar,Hotel Citywide,9.128700000,476,0.0191779,1101,0.4323342
KAYAK_Benin_Hotel Citywide,KAYAK,Benin,Hotel Citywide,9.034600000,588,0.015365,2924,0.2010944
Momondo_Estonia_Flights,Momondo,Estonia,Flights,9.033600000,755,0.011965,6519,0.1158153
KAYAK_Barbados_Hotel Citywide,KAYAK,Barbados,Hotel Citywide,9.017500000,401,0.0224875,1359,0.2950699
Hotelscombined_Romania_Hotel,Hotelscombined,Romania,Hotel,8.897100000,810,0.0109841,4186,0.1935022
Momondo_Latvia_Hotel Citywide,Momondo,Latvia,Hotel Citywide,8.874500000,889,0.0099826,8095,0.1098209
KAYAK_Hashemite Kingdom of Jordan_Hotel,KAYAK,Hashemite Kingdom of Jordan,Hotel,8.863600000,208,0.0426135,880,0.2363636
CheapFlights_Chad_Flights,CheapFlights,Chad,Flights,8.808300000,980,0.0089881,1627,0.6023356
KAYAK_Azerbaijan_Flights,KAYAK,Azerbaijan,Flights,8.804100000,433,0.0203328,1526,0.2837484
KAYAK_Jersey_Hotel,KAYAK,Jersey,Hotel,8.764100000,231,0.0379398,1910,0.1209424
Momondo_United States_Car Rentals,Momondo,United States,Car Rentals,8.735500000,48,0.1819896,317,0.1514196
KAYAK_Barbados_Flights,KAYAK,Barbados,Flights,8.728400000,343,0.0254472,911,0.3765093
KAYAK_Guyana_Flights,KAYAK,Guyana,Flights,8.695800000,509,0.0170841,923,0.5514626
KAYAK_Cabo Verde_Flights,KAYAK,Cabo Verde,Flights,8.634600000,568,0.0152018,2586,0.2196442
KAYAK_Argentina_Hotel,KAYAK,Argentina,Hotel,8.623500000,1197,0.0072043,8980,0.1332962
Momondo_Bosnia and Herzegovina_Hotel Citywide,Momondo,Bosnia and Herzegovina,Hotel Citywide,8.621700000,1250,0.0068974,9444,0.1323592
Momondo_Ghana_Hotel Citywide,Momondo,Ghana,Hotel Citywide,8.583300000,1177,0.0072925,8927,0.1318472
KAYAK_Monaco_Hotel Citywide,KAYAK,Monaco,Hotel Citywide,8.583100000,528,0.0162559,2429,0.2173734
KAYAK_Armenia_Flights,KAYAK,Armenia,Flights,8.570500000,471,0.0181964,1893,0.2488114
Hotelscombined_Peru_Hotel,Hotelscombined,Peru,Hotel,8.546800000,1153,0.0074127,4375,0.2635429
Momondo_Hungary_Hotel,Momondo,Hungary,Hotel,8.546400000,90,0.09496,2662,0.0338092
KAYAK_Chad_Flights,KAYAK,Chad,Flights,8.528300000,766,0.0111336,1627,0.4708052
KAYAK_Indonesia_Hotel,KAYAK,Indonesia,Hotel,8.526100000,1362,0.00626,11293,0.1206057
KAYAK_Iceland_Flights,KAYAK,Iceland,Flights,8.474300000,330,0.0256797,4795,0.0688217
Momondo_Georgia_Hotel Citywide,Momondo,Georgia,Hotel Citywide,8.434900000,1192,0.0070763,9312,0.1280069
KAYAK_French Polynesia_Hotel Citywide,KAYAK,French Polynesia,Hotel Citywide,8.405800000,528,0.0159201,4441,0.1188921
Momondo_Nicaragua_Flights,Momondo,Nicaragua,Flights,8.396700000,1165,0.0072075,9095,0.1280924
Momondo_Lebanon_Hotel Citywide,Momondo,Lebanon,Hotel Citywide,8.350100000,1007,0.0082921,8871,0.113516
CheapFlights_Aruba_Flights,CheapFlights,Aruba,Flights,8.316500000,1647,0.0050495,3913,0.4209047
KAYAK_Algeria_Car Rentals,KAYAK,Algeria,Car Rentals,8.241100000,96,0.0858448,97,0.9896907
KAYAK_Syria_Flights,KAYAK,Syria,Flights,8.234500000,566,0.0145486,1250,0.4528
KAYAK_Bosnia and Herzegovina_Flights,KAYAK,Bosnia and Herzegovina,Flights,8.215000000,474,0.0173312,3110,0.1524116
CheapFlights_Niger_Flights,CheapFlights,Niger,Flights,8.205600000,874,0.0093886,1758,0.4971559
KAYAK_Sweden_Flights,KAYAK,Sweden,Flights,8.176800000,2392,0.0034184,109051,0.0219347
KAYAK_Papua New Guinea_Hotel Citywide,KAYAK,Papua New Guinea,Hotel Citywide,8.107200000,569,0.0142482,1548,0.3675711
KAYAK_Kenya_Hotel,KAYAK,Kenya,Hotel,8.083700000,264,0.0306201,1877,0.14065
Hotelscombined_Costa Rica_Hotel Citywide,Hotelscombined,Costa Rica,Hotel Citywide,8.069100000,4089,0.0019734,20293,0.2014981
KAYAK_Belize_Hotel Citywide,KAYAK,Belize,Hotel Citywide,8.065700000,441,0.0182896,1358,0.3247423
Hotelscombined_Croatia_Hotel Citywide,Hotelscombined,Croatia,Hotel Citywide,8.050700000,2714,0.0029664,28654,0.0947163
CheapFlights_Kazakhstan_Flights,CheapFlights,Kazakhstan,Flights,8.037700000,209,0.0384579,941,0.2221041
Mundi_Brazil_Hotel,Mundi,Brazil,Hotel,7.984800000,275,0.0290356,12041,0.0228386
Momondo_Ethiopia_Hotel Citywide,Momondo,Ethiopia,Hotel Citywide,7.984700000,1241,0.0064341,6820,0.1819648
KAYAK_Indonesia_Flights,KAYAK,Indonesia,Flights,7.980500000,638,0.0125086,3846,0.1658866
KAYAK_Niger_Flights,KAYAK,Niger,Flights,7.966700000,716,0.0111267,1758,0.407281
